"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","259.857532803861","278.291298230899","344.449248869539","408.413353801003","418.836969494457","374.696702326039","460.881446582574","565.228628812408","537.385251090559","491.663949535483","410.610831061525","432.327229979525","336.563625232884","234.97232237904","200.943980107663","231.869998045898","192.718339964174","218.413951345817","218.56373986257","208.637852554247","192.507366381701","174.830483739576","222.794776162833","105.106099617561","97.3654972152932","105.193046528483","109.463989323822","109.824012984888","78.9272941838694","335.482979845609","122.597479948661","142.367806680283","139.429317765967","154.848817236835","171.077828094416","182.529921547565","194.596058753859","210.920154693814","197.660934373839","227.653677647135","239.504831472256","265.726730759228","293.124763597449","317.448160904279","345.712966460038","331.976940475941","","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","198.496847491826","238.751246456967","280.902023481168","232.234400583672","334.245196547726","301.623621971619","301.147857515874","308.412900878618","323.637786023856","466.84421444833","674.570480949877","784.670887580754","658.821999477808","541.215725455546","520.203483015157","552.850138631057","617.70836597894","454.071196408862","350.912115887127","331.811456147863","463.117028817971","507.750244791972","184.778516635233","228.095442265316","71.9465033634503","72.9113018700309","148.121241305271","232.43515030705","132.003533935463","67.4383030160175","139.658622681299","199.782068346957","284.706883011609","226.29141336829","118.596885209149","71.9091807794223","310.197057129096","502.805505481292","630.084118071623","510.547973093474","310.882428894583","456.558361087774","801.934135819001","1019.35939936843","1114.34037968003","900.88035719921","","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","280.789523404189","297.325031712257","323.767400662946","381.500468550029","439.942823649839","452.081742619758","520.604712631295","660.736492382145","779.52406527891","904.155013749643","1054.25088540224","1115.01308721285","1147.93566507548","1093.48348671035","1056.72114547852","932.130728982579","937.549157793465","924.655187398759","998.251817546069","955.300870329785","934.617295888163","978.069368014306","1166.4409422085","1322.54599371663","1949.40852389645","2154.14149991311","2181.56548005054","2356.72341438428","2150.79916818102","1795.39924429621","2007.34188473996","1974.36007676354","1931.60970997076","1812.68647824744","2201.28147789305","2699.82177648376","2936.43159289282","3732.66189453176","4269.02453276618","4158.91294811611","4986.44973714449","5574.16291416363","6163.53645452742","6341.80086226419","6297.21808423733","5033.5000390578","4820.32852747321","","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","364.3148219604","323.415748620886","296.135471908282","296.112043072672","279.388490416849","285.000825318945","392.707496620508","461.683335334787","470.634943751811","445.155421210103","535.283100658333","514.382543753032","548.283040871112","521.205021724375","350.001460570089","433.793596965239","414.109392448852","373.64986281667","363.353157832686","369.912117753623","329.375363977478","352.423692378943","384.673970576172","477.803505324397","541.001918225522","546.473311761194","569.155937936806","635.32712272818","697.186084579769","679.359543652124","679.265686729484","740.89767895724","707.728029004072","756.682722980596","778.200661601741","666.278184448293","716.02229338276","","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","405.079598794849","405.83890395891","384.479377336633","363.76049463364","340.415458101006","350.459322443776","493.869185495707","607.216856507188","671.008025874748","677.071059378858","743.429803340579","754.716311606346","825.701521373302","1111.60579454043","907.853531245139","1017.9386290142","1043.31330256119","977.595108616598","1026.61744826618","1155.86038891013","1015.06429193092","1054.12774039694","1119.72503269667","1449.6189897139","1619.49465644045","1617.73690827072","1793.65682301876","2488.56529431451","2867.6539413167","2682.41753621646","2504.82992753967","2790.98774557066","2540.03523844797","2585.1519654859","2602.39771088732","2201.20805161145","2178.45229268374","","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","487.605278865272","537.595105979652","642.703045676768","690.501819766189","769.57223331178","939.370575078562","1175.0142361361","1303.26805968933","1425.18651648965","1676.16114707693","797.183901897248","702.718606933068","1261.02865667608","1476.76508683289","1522.17744171789","1716.96791244917","1774.85870351446","1789.92214213203","1974.74424721215","2126.65361961841","2028.06727913732","2356.92741123265","2578.4034443469","2779.8666528313","2955.75893317373","2932.13818248705","3088.13041731856","3245.92632845171","2976.72822453874","3384.65542617554","3539.4419127466","3614.69430849049","3708.71566316474","3953.54543555115","4211.70621329193","4735.30328709291","5552.42573583417","6321.0298321752","6141.52611244784","7373.21904382786","8270.95719170653","9011.53720279952","9486.74066382066","9504.34526687558","10169.6681331699","10441.6335586911","","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1961.03717587708","2232.23960088431","2720.97816368633","2612.98503719025","2355.83079880643","2258.15300501203","2053.10304996132","2141.3663060829","2288.58718554478","2241.29409604802","2355.90887288132","2322.91746457673","2287.2918907748","2441.57957080313","2553.36579893867","2902.30159655445","3175.05761288648","3425.72458264931","3798.28615777077","3920.47799614175","4089.8925700377","4187.8267198097","4389.9975029571","4596.9702071838","5070.24810133552","5528.46490992239","6081.8318898115","6765.5092150979","7695.56883694398","6535.25803791611","7083.50248287669","7138.77177404286","7630.36709905842","7860.39215112621","7825.64665506117","8020.20658439613","7517.97506825883","","",
"Cuba","CUB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","587.733459798528","701.208530233437","810.641389714823","978.911508359302","1100.53265743709","1231.4600266893","1288.08353607145","1313.81524644365","1637.86044949216","1782.63967322268","1789.51604896102","1797.03228561693","1860.47278384568","1961.15199069375","2111.16919527255","1982.31267719912","2079.74342531401","2142.31693036345","2308.95279753114","2252.79340990667","2362.07402515285","1999.04194105481","1816.74273031142","1838.36300682082","2324.91593808385","2434.30807434121","1980.7272969517","1998.59669985187","2026.75955522542","2212.42736948457","2351.48026682166","2450.43937383666","2594.82806201387","2770.69354450868","2922.99571343911","3262.3281850126","4038.75275014434","4356.38404941727","4573.17517383993","4675.60005025124","4803.67380877531","5150.74558634648","5475.43740541434","5791.98897002918","","","","","",
"Curacao","CUW","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","893.961447557506","1019.08271114423","1333.5511649567","1736.54161212642","2286.38604637051","3765.54244564143","3544.58194731052","3616.46667687985","3525.92861667935","3678.07190721447","3868.73072689548","4865.56642213306","5848.29011379656","6681.55876695028","7041.5860482939","8450.2068379028","8502.08627058591","9876.12652398179","9209.45490484002","10134.0966848872","12612.6228891554","12480.1062992617","11835.0671796898","14002.244913225","12940.2355123139","12056.9898913349","12501.4093478709","13836.4403986529","17390.6415784534","20414.0980324604","21593.2127663936","23100.4362013029","27447.1818556445","30707.5996040111","27977.8225645904","26213.0425414404","28350.815245768","24520.5154270861","23000.0151063691","22692.8560631623","20204.8864136398","19781.5699131025","","",
"Czech Republic","CZE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3095.42748187067","3625.628178803","4496.74870363329","5040.87518001719","4582.58129507075","4932.1190331725","4758.23208270236","4508.11064472905","4926.96551711816","5968.49144538784","7290.52435357832","8654.30755718924","9957.42074829795","11167.4671735108","13473.4244413731","16506.8055172494","14055.9635420399","14052.9928573679","15359.3710183029","14203.5961349467","14308.5331728489","","","","","",
"Germany","DEU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2427.25356359108","2789.48933871377","3320.17783148096","4401.39520077054","4881.40200945621","5361.22676367544","5720.2521673211","6617.3076690639","8192.9167309785","9699.27311729935","10363.9940625768","8625.26682337701","8329.63551226968","8320.96998901516","7886.71884471064","7990.32510245616","11424.3012658273","14113.1520552729","15289.4414144731","15182.2284318666","19076.1241607579","19831.9209085569","22380.5891384385","21438.6873955534","22713.7676087378","26520.5192176341","25525.65269562","22511.2613678469","22666.4799401775","22157.5158702976","19579.4989149286","19492.162201474","20616.348123014","24891.9734577728","28579.766256008","29054.0423997222","30908.8916686811","35363.0015203082","38228.3962671364","34992.9199339774","35136.9652379477","39716.3633300153","37201.9402301186","39224.3654165005","40440.4191254592","34795.6406867135","35517.5989790015","","",
"Djibouti","DJI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","754.54887453854","769.953481687515","756.881261278744","763.489423094354","765.507018716516","731.232077149875","722.516029554753","709.429452631416","729.680315201014","735.82699589634","740.987001239332","753.369415765142","827.236028113884","884.024808901046","921.401644572907","","","","","","","","","","","","","",
"Dominica","DMA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","758.032199243718","850.502911740901","922.496621779745","1019.99147175661","1135.48055947329","1209.07933411484","1436.67047846446","1608.95985736224","1862.41333155786","1955.9085598774","2165.26418211715","2307.23228092536","2467.64764847364","2593.30136510983","2723.47397474108","2812.09328356321","2909.71579814885","3063.92631681944","3276.07753386704","3275.2426935782","4016.8097968024","4252.17922150574","4137.12964287703","4287.38683178108","4490.23987074416","4445.65544440285","4861.8806801093","5155.70740638238","5618.48529377767","5907.72288252672","5977.21041290153","5816.06434473131","5413.27957393866","5416.24528393177","5674.9793752012","5691.32915832418","6089.31944090741","","",
"Denmark","DNK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2968.74405758206","3282.45154465325","3979.58488800476","5338.99561086438","5798.28649123013","6873.23081235168","7624.92988771852","8521.72463084488","10344.1161214179","11901.0881795768","11734.3290392386","9993.24960405139","9714.82966965739","9778.08306966428","9516.86168957935","10078.1216403785","14318.4463514648","17750.9170314239","18536.264884442","17803.2403742179","21754.466999121","21740.0155101967","23957.5263120684","22393.9735524227","24525.6219855422","29081.1939996859","29287.3980372096","26861.0391898359","27454.2803486922","27488.7241076239","24760.582021086","24904.3665922207","26870.4843276751","32800.6893683749","38159.9320244834","40185.3824996496","43160.0157699127","47972.0251859307","52254.4668767545","47601.9915871762","48078.049863918","51336.7987802741","48758.0871316533","51911.2652748297","53696.2043218483","45583.101940809","45727.8899695964","","",
